gene,chromosome,mean_expr,std_expr,corr_cis,pval_cis,corr_trans,pval_trans,cis_minus_trans,cnv_source,corr_with_cnv,pval,pval_adj,dosage_sensitive,dosage_compensated,strong_cis_effect
C1QA,chr1,0.6451623,1.3076982,0.3960138575096252,0.0,-0.14527414794984111,1.8656892315728867e-47,0.5412880054594663,chromosome-specific,0.3960138575096252,0.0,0.0,True,False,True
C1QB,chr1,0.5513243,1.2142253,0.3923813030861357,0.0,-0.14207806208167517,1.903132071545027e-45,0.5344593651678109,chromosome-specific,0.3923813030861357,0.0,0.0,True,False,True
SYT8,chr11,0.05103454,0.3189919,0.3892254273123331,0.0,0.6273635829036356,0.0,-0.23813815559130247,chromosome-specific,0.3892254273123331,0.0,0.0,True,False,False
PHACTR1,chr6,0.22089487,0.5601611,0.3813559585203914,0.0,-0.13363227996155513,2.3227220121379886e-40,0.5149882384819465,chromosome-specific,0.3813559585203914,0.0,0.0,True,False,True
FCER1G,chr1,0.700158,1.2046505,0.3782518383564089,0.0,-0.1619154739489599,1.154798482548074e-58,0.5401673123053687,chromosome-specific,0.3782518383564089,0.0,0.0,True,False,True
C1orf162,chr1,0.36494392,0.77913994,0.3772457066962317,0.0,-0.16217072182838868,7.598538399162421e-59,0.5394164285246204,chromosome-specific,0.3772457066962317,0.0,0.0,True,False,True
MAL2,chr8,0.089851625,0.38663357,0.372986458490519,1.01e-321,0.545690135187905,0.0,-0.172703676697386,chromosome-specific,0.372986458490519,1.01e-321,7.17245e-319,True,False,False
NCF2,chr1,0.16251796,0.4721102,0.37101016432267514,4.392115e-318,-0.1337705351308167,1.928896094391879e-40,0.5047806994534918,chromosome-specific,0.37101016432267514,4.392115e-318,3.000517376e-315,True,False,True
COX8C,chr14,0.016685782,0.15346737,0.37070696238906703,1.5808263e-317,0.6131747284155665,0.0,-0.2424677660264995,chromosome-specific,0.37070696238906703,1.5808263e-317,1.038420459e-314,True,False,False
C1QC,chr1,0.39764056,0.9829822,0.370369439305376,6.566759e-317,-0.14294364699455897,5.4958266017343685e-46,0.513313086299935,chromosome-specific,0.370369439305376,6.566759e-317,4.1538398297e-314,True,False,True
TREM1,chr6,0.19323641,0.5366039,0.36698507457244306,9.5029829662313e-311,-0.06024857138517009,2.3044208436328844e-09,0.42723364595761315,chromosome-specific,0.36698507457244306,9.5029829662313e-311,5.796480217152282e-308,True,False,True
HLA-B,chr6,3.1403828,0.96580976,0.365917256809943,8.057771360356376e-309,-0.2614021150435203,4.061294228019412e-153,0.6273193718534633,chromosome-specific,0.365917256809943,8.057771360356376e-309,4.745471622880225e-306,True,False,True
S100A10,chr1,1.7585367,1.2642626,0.36509781923494833,2.4045976202487605e-307,0.03768921943520099,0.00018733581030011776,0.32740859979974735,chromosome-specific,0.36509781923494833,2.4045976202487605e-307,1.3689374252076192e-304,True,False,True
SPTBN2,chr11,0.005976495,0.07681126,0.35639416449008254,6.0408235037257295e-292,0.4960365535656484,0.0,-0.13964238907556586,chromosome-specific,0.35639416449008254,6.0408235037257295e-292,3.328104020004249e-289,True,False,False
MB,chr22,0.020975856,0.19075745,0.3517707003969472,5.847867292749388e-284,0.5418446260338691,0.0,-0.19007392563692188,chromosome-specific,0.3517707003969472,5.847867292749388e-284,3.1211164216520873e-281,True,False,False
HMGB3,chrX,0.07007792,0.32051235,0.3499093247561972,8.797346793728608e-281,0.3499093247561972,8.797346793728608e-281,0.0,global,0.3499093247561972,8.797346793728608e-281,4.553026845154269e-278,True,False,False
DUSP2,chr2,0.9710115,1.1957041,0.34848026096608276,2.3396271483252433e-278,-0.08524073284711013,2.6531085177352934e-17,0.4337209938131929,chromosome-specific,0.34848026096608276,2.3396271483252433e-278,1.1752497666543185e-275,True,False,True
WFDC2,chr20,0.2013844,0.6578625,0.3475706235271144,8.053897847976214e-277,0.44993601152341745,0.0,-0.10236538799630307,chromosome-specific,0.3475706235271144,8.053897847976214e-277,3.9300720384453074e-274,True,False,False
TMEM132A,chr11,0.01345996,0.119288854,0.34739511318484145,1.592015849299595e-276,0.45878243827913734,0.0,-0.11138732509429589,chromosome-specific,0.34739511318484145,1.592015849299595e-276,7.552788525052162e-274,True,False,False
LY6D,chr8,0.021904709,0.20927654,0.3460769963517941,2.620894249405267e-274,0.491513448913736,0.0,-0.14543645256194188,chromosome-specific,0.3460769963517941,2.620894249405267e-274,1.2097906185295284e-271,True,False,False
GLUL,chr1,0.73580164,1.0218446,0.3433170960957523,1.0587404615422423e-269,0.04262552986099105,2.3874642679505282e-05,0.30069156623476123,chromosome-specific,0.3433170960957523,1.0587404615422423e-269,4.7584811428105145e-267,True,False,True
LAPTM4B,chr8,0.08677853,0.33666366,0.34150133991711307,1.0712359648117118e-266,0.4268862708618712,0.0,-0.08538493094475813,chromosome-specific,0.34150133991711307,1.0712359648117118e-266,4.691189498210057e-264,True,False,False
S100A6,chr1,2.722771,1.2913525,0.34081171585844927,1.4653753046127474e-265,0.08203512942537414,3.9001688462751575e-16,0.2587765864330751,chromosome-specific,0.34081171585844927,1.4653753046127474e-265,6.256786206870279e-263,True,False,True
SYT12,chr11,0.0059393016,0.078782625,0.3400384898921225,2.73081795056476e-264,0.4779320749740472,0.0,-0.13789358508192473,chromosome-specific,0.3400384898921225,2.73081795056476e-264,1.137552189699891e-261,True,False,False
FAM83A,chr8,0.00737087,0.09442488,0.33452271994153615,2.4726955674640453e-255,0.4478091967351223,0.0,-0.11328647679358617,chromosome-specific,0.33452271994153615,2.4726955674640453e-255,1.0055039903980579e-252,True,False,False
S100A4,chr1,2.5266404,1.3546004,0.3337237829219412,4.7351697417330024e-254,-0.04550462938506622,6.456663606084261e-06,0.37922841230700743,chromosome-specific,0.3337237829219412,4.7351697417330024e-254,1.8807433492804176e-251,True,False,True
VSTM2L,chr20,0.034484886,0.23107071,0.3296240997742128,1.5652731129520894e-247,0.6148255640043367,0.0,-0.28520146423012394,chromosome-specific,0.3296240997742128,1.5652731129520894e-247,6.075749885479258e-245,True,False,False
TREM2,chr6,0.090372995,0.36798197,0.3294590649843593,2.8505456620322443e-247,-0.09112893041401646,1.4597765218315913e-19,0.42058799539837577,chromosome-specific,0.3294590649843593,2.8505456620322443e-247,1.0818770969299713e-244,True,False,True
S100A8,chr1,0.25017172,0.7772357,0.32927761019201196,5.507837951555103e-247,-0.11805236796166789,8.188584723941426e-32,0.44732997815367986,chromosome-specific,0.32927761019201196,5.507837951555103e-247,2.0449644429262957e-244,True,False,True
S100A9,chr1,0.40766257,0.956355,0.3292195936470425,6.798289604752344e-247,-0.04301132313407048,2.0128589373127858e-05,0.372230916781113,chromosome-specific,0.3292195936470425,6.798289604752344e-247,2.4703827267992614e-244,True,False,True
IGF2,chr11,0.19915621,0.67121917,0.32824224693098686,2.3411660680066283e-245,0.5611913353254719,0.0,-0.23294908839448508,chromosome-specific,0.32824224693098686,2.3411660680066283e-245,8.330161515726085e-243,True,False,False
DCN,chr12,0.85454756,1.6649538,0.32556291738317256,3.581751162097594e-241,0.05509037955915872,4.6972228853690645e-08,0.2704725378240138,chromosome-specific,0.32556291738317256,3.581751162097594e-241,1.248423022397241e-238,True,False,True
STX11,chr6,0.34182864,0.6868238,0.3215986612271242,4.656174734976108e-235,-0.12102999947480736,2.306509664645164e-33,0.4426286607019316,chromosome-specific,0.3215986612271242,4.656174734976108e-235,1.590456165973139e-232,True,False,True
CCL4,chr17,0.7360733,1.3336738,0.3194485682541913,8.821725828622689e-232,-0.04289216245369465,2.122136111538387e-05,0.36234073070788597,chromosome-specific,0.3194485682541913,8.821725828622689e-232,2.9542403024911157e-229,True,False,True
LUM,chr12,0.5473035,1.2439806,0.31894558441334214,5.109689310612627e-231,0.05556445354655622,3.598844282406788e-08,0.26338113086678594,chromosome-specific,0.31894558441334214,5.109689310612627e-231,1.678238148768328e-228,True,False,True
CST6,chr11,0.11127913,0.490056,0.31718787292292644,2.3048709885832874e-228,0.5280618619005715,0.0,-0.21087398897764503,chromosome-specific,0.31718787292292644,2.3048709885832874e-228,7.427338040379993e-226,True,False,False
C1S,chr12,0.39333928,0.9414328,0.3170418740427024,3.822147648965425e-228,0.05780089302318711,9.948567360853987e-09,0.2592409810195153,chromosome-specific,0.3170418740427024,3.822147648965425e-228,1.2088603647533425e-225,True,False,True
C1R,chr12,0.38860112,0.9345614,0.3137309269153187,3.3935807668876402e-223,0.05240009083875546,2.0441353206860706e-07,0.2613308360765632,chromosome-specific,0.3137309269153187,3.3935807668876402e-223,1.0537993803213454e-220,True,False,True
CTSS,chr1,0.71097124,1.0202892,0.31127274295607565,1.457715705905536e-219,-0.09395453084190673,1.0637850286594578e-20,0.4052272737979824,chromosome-specific,0.31127274295607565,1.457715705905536e-219,4.4457725966358305e-217,True,False,True
GPSM3,chr6,0.69994414,0.9261915,0.3111441215870364,2.2532591638378346e-219,-0.13095396506692691,8.170456085396295e-39,0.44209808665396333,chromosome-specific,0.3111441215870364,2.2532591638378346e-219,6.7514760103835755e-217,True,False,True
TUBA4A,chr2,0.6677942,1.0578058,0.3110823686652941,2.7770610658595417e-219,-0.03747282147160398,0.00020397167625539373,0.34855519013689806,chromosome-specific,0.3110823686652941,2.7770610658595417e-219,8.177487231692261e-217,True,False,True
HLA-DOA,chr6,0.06804462,0.2838455,0.30884483604267526,5.223427687199031e-216,-0.04583338914678731,5.53331405790155e-06,0.35467822518946257,chromosome-specific,0.30884483604267526,5.223427687199031e-216,1.512049516435123e-213,True,False,True
CXCL2,chr4,0.67747575,1.1859974,0.30816748097841934,5.053022418377491e-215,-0.04063997822372601,5.620502666976883e-05,0.34880745920214534,chromosome-specific,0.30816748097841934,5.053022418377491e-215,1.438342831391153e-212,True,False,True
YBX1,chr1,1.9608483,1.0964996,0.3056476094650701,2.2244068387724e-211,-0.091675615664505,8.849436690228117e-20,0.3973232251295751,chromosome-specific,0.3056476094650701,2.2244068387724e-211,6.227974491703905e-209,True,False,True
MGP,chr12,0.85269094,1.575356,0.30327616272800173,5.538425700804925e-208,0.04678896458183201,3.5127130981255156e-06,0.2564871981461697,chromosome-specific,0.30327616272800173,5.538425700804925e-208,1.5256576216781823e-205,True,False,True
YPEL5,chr2,1.111421,1.1253817,0.3028154425606751,2.509012887393928e-207,-0.06511290763166637,1.0600695792607491e-10,0.3679283501923415,chromosome-specific,0.3028154425606751,2.509012887393928e-207,6.8018144609207765e-205,True,False,True
CLIC1,chr6,1.4165417,1.0404018,0.29909895996488145,4.451641748956702e-202,0.01433240480340729,0.15557782861124808,0.28476655516147414,chromosome-specific,0.29909895996488145,4.451641748956702e-202,1.1879623348504924e-199,True,False,True
TSPAN6,chrX,0.042546336,0.23504108,0.2962395009370221,4.309769082008809e-198,0.2962395009370221,4.309769082008809e-198,0.0,global,0.2962395009370221,4.309769082008809e-198,1.1324084023327452e-195,True,False,False
HLA-DRB5,chr6,0.055757932,0.26056585,0.2960479057822756,7.941405258678027e-198,-0.05789450113486272,9.417398520901169e-09,0.3539424069171383,chromosome-specific,0.2960479057822756,7.941405258678027e-198,2.055019097166091e-195,True,False,True
SLC39A4,chr8,0.083186194,0.33983892,0.29236437694794987,9.195211999778863e-193,0.4424953305404985,0.0,-0.15013095359254863,chromosome-specific,0.29236437694794987,9.195211999778863e-193,2.3439556081227344e-190,True,False,False
MNDA,chr1,0.1400922,0.4454718,0.2894171025252284,9.142584114883055e-189,-0.10990704654624799,8.998423174063512e-28,0.3993241490714764,chromosome-specific,0.2894171025252284,9.142584114883055e-189,2.2962675602659958e-186,True,False,True
CASC9,chr8,0.0011852526,0.025436778,0.28863911330296566,1.0193145313612278e-187,0.3492160969556948,1.324898130277174e-279,-0.06057698365272912,chromosome-specific,0.28863911330296566,1.0193145313612278e-187,2.486981840159773e-185,True,False,False
SGK1,chr6,0.32319117,0.679938,0.2869269749655484,2.001207034605605e-185,-0.03472810854630783,0.0005777752702472218,0.32165508351185623,chromosome-specific,0.2869269749655484,2.001207034605605e-185,4.813889428736496e-183,True,False,True
HLA-C,chr6,3.182525,0.9508189,0.2850915806789436,5.5147497034751304e-183,-0.23033418556726348,2.1650827191664744e-118,0.5154257662462071,chromosome-specific,0.2850915806789436,5.5147497034751304e-183,1.30814458591183e-180,True,False,True
FAM83H,chr8,0.017280605,0.14176004,0.28303741905263424,2.8237409548440407e-180,0.42529429866997026,0.0,-0.14225687961733602,chromosome-specific,0.28303741905263424,2.8237409548440407e-180,6.606393392846763e-178,True,False,False
MYH7,chr14,6.0714574e-05,0.006015953,0.2828151174053401,5.5290235398536945e-180,0.0756369331013394,6.155689096323327e-14,0.2071781843040007,chromosome-specific,0.2828151174053401,5.5290235398536945e-180,1.2760836896913683e-177,True,False,True
SSPN,chr12,0.15382096,0.4644331,0.2821330709210557,4.328331257710571e-179,0.0531897467229087,1.33714796607979e-07,0.228943324198147,chromosome-specific,0.2821330709210557,4.328331257710571e-179,9.856475940058514e-177,True,False,True
SH3BGRL3,chr1,2.2629936,1.1998743,0.2795306136465884,1.054620735265865e-175,-0.13056665181937138,1.3589334439177643e-38,0.41009726546595976,chromosome-specific,0.2795306136465884,1.054620735265865e-175,2.3699825707375932e-173,True,False,True
MAGEA10,chrX,0.0014093049,0.03265218,0.27881725618883335,8.811406472313426e-175,0.27881725618883335,8.811406472313426e-175,0.0,global,0.27881725618883335,8.811406472313426e-175,1.954415729099234e-172,True,False,False
CD8A,chr2,0.31483153,0.78560454,0.2778007303206575,1.795012086743394e-173,-0.03142810489802013,0.0018418762812774925,0.3092288352186776,chromosome-specific,0.2778007303206575,1.795012086743394e-173,3.9303860807039007e-171,True,False,True
PKP3,chr11,0.02136,0.16355456,0.2775901029485495,3.346604300141424e-173,0.41559794134540373,0.0,-0.1380078383968542,chromosome-specific,0.2775901029485495,3.346604300141424e-173,7.23501960026777e-171,True,False,False
SDC4,chr20,0.20374835,0.5611829,0.2771981715204828,1.0650712234687765e-172,0.3424726603108461,2.659776252633855e-268,-0.0652744887903633,chromosome-specific,0.2771981715204828,1.0650712234687765e-172,2.2737939282029046e-170,True,False,False
NDRG1,chr8,0.2461316,0.58305967,0.2748617464020825,1.0172765904106195e-169,0.29771353324873934,3.849744618100793e-200,-0.02285178684665684,chromosome-specific,0.2748617464020825,1.0172765904106195e-169,2.1449465293361693e-167,True,False,False
IGFBP6,chr12,0.39034897,1.0419561,0.2739669738185431,1.3833995828755522e-168,0.04837957523652238,1.617263085111318e-06,0.22558739858202076,chromosome-specific,0.2739669738185431,1.3833995828755522e-168,2.881351399503848e-166,True,False,True
FCGR3A,chr1,0.5058802,0.9815132,0.27314019486073554,1.5293687695818299e-167,-0.11031780936289073,5.7196384795037345e-28,0.3834580042236263,chromosome-specific,0.27314019486073554,1.5293687695818299e-167,3.14699870068531e-165,True,False,True
LRP1,chr12,0.2661012,0.5843167,0.2722975977871101,1.7550272624074722e-166,0.0013839049737874082,0.8909399346269733,0.27091369281332267,chromosome-specific,0.2722975977871101,1.7550272624074722e-166,3.568346501744907e-164,True,False,True
CXCL8,chr4,0.6181156,1.2478337,0.2710529632835662,6.350171817506829e-165,-0.09537097587713093,2.7775418356134343e-21,0.36642393916069715,chromosome-specific,0.2710529632835662,6.350171817506829e-165,1.2759362878964604e-162,True,False,True
TAGLN2,chr1,1.2920641,1.0623609,0.2703380670905866,4.9457277268730054e-164,0.03104221697689262,0.002095517667860493,0.23929585011369398,chromosome-specific,0.2703380670905866,4.9457277268730054e-164,9.821870214798146e-162,True,False,True
ZFP36L2,chr2,1.8453976,1.3315997,0.2698449492169692,2.0302170647505322e-163,-0.0846104617603571,4.536885854015063e-17,0.3544554109773263,chromosome-specific,0.2698449492169692,2.0302170647505322e-163,3.985526120560269e-161,True,False,True
GABRA3,chrX,0.00092416955,0.023961825,0.26786474111198905,5.720183326618685e-161,0.26786474111198905,5.720183326618685e-161,0.0,global,0.26786474111198905,5.720183326618685e-161,1.1101705799468241e-158,True,False,False
ARPC5,chr1,0.6776037,0.86969644,0.26746079956053725,1.7972318992591477e-160,-0.014162163491152586,0.16054743921072012,0.2816229630516898,chromosome-specific,0.26746079956053725,1.7972318992591477e-160,3.448867821061459e-158,True,False,True
FCGR1A,chr1,0.08268211,0.31997007,0.2665189383768811,2.573631405304806e-159,-0.10131610903871843,7.958956148207106e-24,0.3678350474155996,chromosome-specific,0.2665189383768811,2.573631405304806e-159,4.8838945301334203e-157,True,False,True
ACOT7,chr1,0.1530691,0.46164903,0.2662980490359511,4.796935680307987e-159,-0.07710151710482803,2.0024099675505572e-14,0.34339956614077916,chromosome-specific,0.2662980490359511,4.796935680307987e-159,9.002952141096716e-157,True,False,True
ADAMTSL4,chr1,0.099949874,0.33079514,0.26515223439060714,1.2010482491733488e-157,-0.07252588421576095,6.236279288393061e-13,0.3376781186063681,chromosome-specific,0.26515223439060714,1.2010482491733488e-157,2.229641635612133e-155,True,False,True
PSCA,chr8,0.026158836,0.23050918,0.2649110998848886,2.3605335644083578e-157,0.42113989820128106,0.0,-0.15622879831639247,chromosome-specific,0.2649110998848886,2.3605335644083578e-157,4.335005671669929e-155,True,False,False
PCSK1N,chrX,0.050735656,0.3171336,0.2636909575585218,7.131340568630724e-156,0.2636909575585218,7.131340568630724e-156,0.0,global,0.2636909575585218,7.131340568630724e-156,1.295703889060044e-153,True,False,False
RHOD,chr11,0.043949466,0.23095013,0.26314852641349373,3.226127074832406e-155,0.37679577380942025,0.0,-0.11364724739592652,chromosome-specific,0.26314852641349373,3.226127074832406e-155,5.799897295901333e-153,True,False,False
LAPTM5,chr1,1.197763,1.1676276,0.26123326140986786,6.469270655722227e-153,-0.21013403331231667,2.048683467008184e-98,0.4713672947221845,chromosome-specific,0.26123326140986786,6.469270655722227e-153,1.1509236825945825e-150,True,False,True
ATP6V0B,chr1,0.67447567,0.86681974,0.26066037313636675,3.131392228046842e-152,0.025127757318981207,0.0127740436665729,0.23553261581738555,chromosome-specific,0.26066037313636675,3.131392228046842e-152,5.513510088949693e-150,True,False,True
CCL5,chr17,1.6062049,1.8546075,0.2604179605373717,6.095676194542308e-152,-0.06493446854009019,1.1916609894325455e-10,0.32535242907746187,chromosome-specific,0.2604179605373717,6.095676194542308e-152,1.0623270788427355e-149,True,False,True
FGR,chr1,0.12936899,0.4104249,0.2597460265574059,3.8483179462362945e-151,-0.10073845484721135,1.4278047656355242e-23,0.36048448140461725,chromosome-specific,0.2597460265574059,3.8483179462362945e-151,6.63893153573431e-149,True,False,True
CCND1,chr11,0.16357213,0.50368303,0.2594983670571422,7.579299837282961e-151,0.3819361531577394,0.0,-0.12243778610059719,chromosome-specific,0.2594983670571422,7.579299837282961e-151,1.2944686192095569e-148,True,False,False
RNASET2,chr6,0.5292429,0.8092203,0.25915713454791744,1.9261025153841418e-150,-0.05743751169148272,1.2300346464674212e-08,0.31659464623940015,chromosome-specific,0.25915713454791744,1.9261025153841418e-150,3.257020283192649e-148,True,False,True
GNG5,chr1,0.6674438,0.85509205,0.258784462441342,5.325427971063673e-150,0.009282659347361054,0.35771414568966836,0.24950180309398096,chromosome-specific,0.258784462441342,5.325427971063673e-150,8.916959246842791e-148,True,False,True
IGLC2,chr22,1.1659546,1.4637542,0.2586078553524245,8.618040936445554e-150,-0.0017407564290254397,0.8630670738233073,0.2603486117814499,chromosome-specific,0.2586078553524245,8.618040936445554e-150,1.429005059743239e-147,True,False,True
HLA-A,chr6,3.0822473,1.0320301,0.25820538941551574,2.577562441584296e-149,-0.15498725907047212,7.626351074013405e-54,0.41319264848598786,chromosome-specific,0.25820538941551574,2.577562441584296e-149,4.232902782674826e-147,True,False,True
IGLC3,chr22,0.97456175,1.2938329,0.2571663829399341,4.321488031303253e-148,-0.0006088655699942303,0.9518965187409572,0.25777524850992833,chromosome-specific,0.2571663829399341,4.321488031303253e-148,7.029208960631262e-146,True,False,True
MAP7D2,chrX,0.004719837,0.07875742,0.2570105116322374,6.589248910813622e-148,0.2570105116322374,6.589248910813622e-148,0.0,global,0.2570105116322374,6.589248910813622e-148,1.0616771900734516e-145,True,False,False
FCGR2A,chr1,0.17306589,0.49525747,0.25684710059811333,1.0250959818987588e-147,-0.1072351495682851,1.6452263828558482e-26,0.36408225016639845,chromosome-specific,0.25684710059811333,1.0250959818987588e-147,1.6362256331634486e-145,True,False,True
AMOT,chrX,0.012503242,0.11734716,0.2567575857768791,1.305696019504596e-147,0.2567575857768791,1.305696019504596e-147,0.0,global,0.2567575857768791,1.305696019504596e-147,2.064813177511018e-145,True,False,False
IGF1,chr12,0.19390965,0.6042413,0.25605948444051413,8.587823890347286e-147,0.022398287831398443,0.02645533584458295,0.2336611966091157,chromosome-specific,0.25605948444051413,8.587823890347286e-147,1.3456095800297367e-144,True,False,True
CNGB3,chr8,0.0019030723,0.038664877,0.2550217919285117,1.3969502547743141e-145,0.31108567498040407,2.746159983253063e-219,-0.05606388305189236,chromosome-specific,0.2550217919285117,1.3969502547743141e-145,2.168955763753683e-143,True,False,False
LINC00958,chr11,0.0068449033,0.08307231,0.2548481717861627,2.2248557293474778e-145,0.39328475471108365,0.0,-0.13843658292492095,chromosome-specific,0.2548481717861627,2.2248557293474778e-145,3.4232712613987004e-143,True,False,False
F13A1,chr6,0.06807275,0.3660834,0.2545829653571785,4.526282990129925e-145,-0.04172440430953052,3.5374790521034027e-05,0.296307369666709,chromosome-specific,0.2545829653571785,4.526282990129925e-145,6.9021774275383025e-143,True,False,True
CXCL3,chr4,0.5285021,1.1085459,0.25329954162277724,1.3907126793185999e-143,-0.12308676778552116,1.8587433614874176e-34,0.3763863094082984,chromosome-specific,0.25329954162277724,1.3907126793185999e-143,2.101945296467466e-141,True,False,True
TPM3,chr1,0.9135497,0.9591694,0.25312794799253013,2.1951752740128047e-143,-0.04174273282706604,3.509570036103249e-05,0.29487068081959616,chromosome-specific,0.25312794799253013,2.1951752740128047e-143,3.288719167093394e-141,True,False,True
MYEOV,chr11,0.004842655,0.07763891,0.25309298054020146,2.409052769621688e-143,0.3416629075822521,5.798355876765392e-267,-0.08856992704205063,chromosome-specific,0.25309298054020146,2.409052769621688e-143,3.577757587162505e-141,True,False,False
ALDH3B2,chr11,0.0021450701,0.03981606,0.25261634435790997,8.54260445616782e-143,0.3514965147316296,1.7233963958124462e-283,-0.0988801703737196,chromosome-specific,0.25261634435790997,8.54260445616782e-143,1.2577512198869846e-140,True,False,False
IGKC,chr2,2.1371586,2.0470216,0.25168103393402835,1.0161305331921568e-141,-0.003421559892604041,0.734607345608807,0.2551025938266324,chromosome-specific,0.25168103393402835,1.0161305331921568e-141,1.4832900321699869e-139,True,False,True
MAGED1,chrX,0.101234466,0.35605946,0.25047117127426977,2.4619266150401806e-140,0.25047117127426977,2.4619266150401806e-140,0.0,global,0.25047117127426977,2.4619266150401806e-140,3.563325818497563e-138,True,False,False
ABL2,chr1,0.23063107,0.5495681,0.24984206398629633,1.2826836695134609e-139,-0.043395109942924885,1.696167835478698e-05,0.2932371739292212,chromosome-specific,0.24984206398629633,1.2826836695134609e-139,1.840920537110958e-137,True,False,True
COL1A2,chr7,0.5288908,1.2487772,0.24884587694671334,1.7340943747094732e-138,0.056034133343880826,2.758225272685181e-08,0.1928117436028325,chromosome-specific,0.24884587694671334,1.7340943747094732e-138,2.4680498188052576e-136,True,False,True
CD63,chr12,1.6241063,1.2629566,0.24810324211470236,1.1990984428365615e-137,0.06951113470351339,5.37199350189763e-12,0.17859210741118897,chromosome-specific,0.24810324211470236,1.1990984428365615e-137,1.692512587207077e-135,True,False,True
TNNC2,chr20,0.026587192,0.19109872,0.24788964149953033,2.0886862521809154e-137,0.4381204445845845,0.0,-0.19023080308505416,chromosome-specific,0.24788964149953033,2.0886862521809154e-137,2.923989549262119e-135,True,False,False
XKRX,chrX,0.0015723087,0.03512986,0.24726120792918996,1.0656517906905967e-136,0.24726120792918996,1.0656517906905967e-136,0.0,global,0.24726120792918996,1.0656517906905967e-136,1.4796964986345283e-134,True,False,False
PPT1,chr1,0.35741457,0.65073335,0.24701986858725544,1.9900945838953327e-136,-0.01747039469511889,0.08343958927941464,0.26449026328237435,chromosome-specific,0.24701986858725544,1.9900945838953327e-136,2.741034306318418e-134,True,False,True
TMEM179,chr14,0.0002405752,0.012750121,0.246780431565324,3.695720001205024e-136,0.14141060862181287,4.933114061320135e-45,0.10536982294351113,chromosome-specific,0.246780431565324,3.695720001205024e-136,5.049536152046448e-134,True,False,True
